"","id","normalized_name","category_code","status","founded_at","closed_at","homepage_url","twitter_username","short_description","description","overview","tag_list","country_code","state_code","city","region","first_funding_at","last_funding_at","funding_rounds","funding_total_usd","first_milestone_at","last_milestone_at","milestones","relationships","funded_at","funding_round_type","funding_round_code","raised_amount_usd","participants","is_first_round","is_last_round"
"359","c:163099","gene oracle","biotech","operating",2004-12-01,"","http://www.geneoracle.com","geneoracle","","","Gene Oracle is a trusted provider of research support services to the Biotechnology and Pharmaceutical community. We are dedicated to providing innovative solutions to the problems our client's face over the course of drug discovery.
   
Gene Oracle is a privately held company, formed in late 2004 and immediately began offering research support services to the Biotechnology and Pharmaceutical community worldwide. 

Gene Oracle's headquarters, located in Mountain View, California, house a fully equipped research and service facility for synthetic gene production, quality control, product development and technology development. 

The Company has entered into a number of strategic alliances, including a licensing agreement with NextgenSciences, to expand our commercialization efforts to provide services to a much broader market. 



","","USA","CA","Mountain View","SF Bay","","",0,0,"2004-12-01","2004-12-01",1,1,NA,NA,NA,NA,NA,NA,NA
"360","c:163577","neweast biosciences","biotech","operating",2006-12-01,"","http://www.neweastbio.com","","","Active G Protein Antibodies","NewEast Biosciences are specialized in generating protein 
configuration-specific monoclonal antibodies that recognize active 
(GTP-bound) G proteins (including Ras-super-family small GTPases and 
heterotrimeric G proteins).  These unique antibodies do not recognize 
the inactive (GDP-bound) G proteins.  These monoclonal antibodies have 
been successfully used to immunoprecipitate active G proteins from cell 
lysates, and for immunohistochemical staining of active G proteins in 
cultured cells or in tissue sections.  Hence, these antibodies can be 
used to study the spatial and temporal dynamics of cellular signaling 
involving big and small G proteins, the future direction of signal 
transduction studies.","","USA","PA","","Pennsylvania - Other","","",0,0,"","",0,0,NA,NA,NA,NA,NA,NA,NA
"361","c:164291","basetrace","biotech","operating",2012-04-02,"","http://www.basetrace.com","","","Tracers in Hydraulic Fracturing","BaseTrace is a service that provides DNA-based tracers for environmental monitoring targeted at companies involved hydraulic fracturing, which may pose the risk of contamination or leakage. These well-specific tracers can be added to hydraulic fracturing (""fracking"" or fracing) fluid, which is used for shale gas extraction. BaseTrace's quick and simple analysis can be used to determine whether hydraulic fracturing fluid has migrated into drinking water and help resolve liability concerns. BaseTrace provides a suite of services for gas producers that are useful tools for problem detection, limiting liability, and increasing accountability with communities concerned with protecting their water.","hydraulic-fracturing, dna, tracers, natural-gas, fracking, fracing, biotech, clean-energy, drilling, energy, fuel","USA","NC","RTP","RTP","2013-06-20","2013-06-20",1,145000,"2012-04-01","2012-04-01",1,5,"2013-06-20","other","debt_round",145000,0,1,1
"362","c:164341","sanguine biosciences","biotech","operating",2011-01-01,"","http://sanguinebio.com","sanguinebio","Sanguine Biosciences, a database of DNA, proteins and drug treatment information, helps researchers in developing therapies and treatments.","Advancing biomedical research ","Building the world's largest databank of patient-derived data, including DNA, Proteins and Drug Treatment history which can be mined by researchers and referenced by physicians to develop personalized therapies and treatments for patients.","","USA","CA","Valencia","Los Angeles","2013-02-23","2013-02-23",1,1000000,"2013-11-03","2013-11-03",1,3,"2013-02-23","angel","seed",1000000,2,1,1
"363","c:164378","medstartr","biotech","operating",2012-05-22,"","http://www.medstartr.com","MedStartr","","Healthcare Crowdfunding","MedStartr is the Kickstarter for healthcare ideas, companies, and non-profits. That is to say it's also a platform by which anyone and everyone can fund and support healthcare projects, startups, and innovations that improve healthcare and help people live longer, better lives. 

MedStartr is powered by an all-or-nothing funding method where projects must be fully-funded or no money changes hands. This makes it so you have no obligations either way if critical mass is not achieved to get to your minimum viable product or to get your existing product to the next level.

Successful projects to date have included MedStartr itself, a few consumer products, a medical mission to the Dominican Republic, one SaaS application for healthcare, a support group for a rare disease, a conference called ""Partnership with Patients"", and two new medical devices. Companies have raised over $50,000 on the site and over 3M off the site in the first 90 days.","crowdfunding, health, healthtech, health-startups, hit, biotech, medical-device, venture, funding, accelerator, incubator","USA","NY","","New York - Other","","",0,0,"2012-07-11","2013-09-01",2,6,NA,NA,NA,NA,NA,NA,NA
"364","c:164725","sprout pharmaceuticals","biotech","operating",2011-01-01,"","http://sproutpharma.com","","","","Sprout Pharmaceuticals develops products for treatment of female sexual health. The company was incorporated in 2011 and is based in Raleigh, North Carolina.","","USA","NC","Raleigh","Raleigh-Durham","2012-07-13","2013-06-26",2,24791913,"2012-01-01","2012-01-01",1,23,"2012-07-13","venture","unattributed",20000000,0,0,1
"365","c:164725","sprout pharmaceuticals","biotech","operating",2011-01-01,"","http://sproutpharma.com","","","","Sprout Pharmaceuticals develops products for treatment of female sexual health. The company was incorporated in 2011 and is based in Raleigh, North Carolina.","","USA","NC","Raleigh","Raleigh-Durham","2012-07-13","2013-06-26",2,24791913,"2012-01-01","2012-01-01",1,23,"2013-06-26","venture","partial",4791913,0,1,0
"366","c:164970","coferon","biotech","operating",2009-01-01,"","http://www.coferon.com","","","","Coferon, Inc. is a privately owned company that was founded in 2009 to reduce to practice the concept of self-assembling
""coferons"" pioneered by the Company's three academic founders -- Dr. Francis Barany and Dr. Maneesh Pingle at Weill-Cornell Medical College, and Dr. Don Bergstrom at Purdue University. The Coferon approach utilizes proprietary bioorthogonal linker chemistry to deliver small molecules in
component parts that are designed to self assemble on the target inside the cell -- creating therapeutic molecules with enhanced size, potency and selectivity. The Company is currently conducting research and development programs in the areas of epigenetic regulation (with an initial focus on the
BRD family) and anti-infectives. The Company is based at the Long Island High Tech Incubator on the campus of Stony Brook University in Stony Brook, New York.","","USA","NY","Stony Brook","Stony Brook","2011-01-06","2012-07-16",4,22320633,"2011-01-01","2011-01-01",1,7,"2012-07-16","series-b","b",12000000,3,1,0
"367","c:164970","coferon","biotech","operating",2009-01-01,"","http://www.coferon.com","","","","Coferon, Inc. is a privately owned company that was founded in 2009 to reduce to practice the concept of self-assembling
""coferons"" pioneered by the Company's three academic founders -- Dr. Francis Barany and Dr. Maneesh Pingle at Weill-Cornell Medical College, and Dr. Don Bergstrom at Purdue University. The Coferon approach utilizes proprietary bioorthogonal linker chemistry to deliver small molecules in
component parts that are designed to self assemble on the target inside the cell -- creating therapeutic molecules with enhanced size, potency and selectivity. The Company is currently conducting research and development programs in the areas of epigenetic regulation (with an initial focus on the
BRD family) and anti-infectives. The Company is based at the Long Island High Tech Incubator on the campus of Stony Brook University in Stony Brook, New York.","","USA","NY","Stony Brook","Stony Brook","2011-01-06","2012-07-16",4,22320633,"2011-01-01","2011-01-01",1,7,"2011-12-08","other","debt_round",216658,0,0,0
"368","c:164970","coferon","biotech","operating",2009-01-01,"","http://www.coferon.com","","","","Coferon, Inc. is a privately owned company that was founded in 2009 to reduce to practice the concept of self-assembling
""coferons"" pioneered by the Company's three academic founders -- Dr. Francis Barany and Dr. Maneesh Pingle at Weill-Cornell Medical College, and Dr. Don Bergstrom at Purdue University. The Coferon approach utilizes proprietary bioorthogonal linker chemistry to deliver small molecules in
component parts that are designed to self assemble on the target inside the cell -- creating therapeutic molecules with enhanced size, potency and selectivity. The Company is currently conducting research and development programs in the areas of epigenetic regulation (with an initial focus on the
BRD family) and anti-infectives. The Company is based at the Long Island High Tech Incubator on the campus of Stony Brook University in Stony Brook, New York.","","USA","NY","Stony Brook","Stony Brook","2011-01-06","2012-07-16",4,22320633,"2011-01-01","2011-01-01",1,7,"2011-05-16","venture","unattributed",2999975,0,0,0
"369","c:164970","coferon","biotech","operating",2009-01-01,"","http://www.coferon.com","","","","Coferon, Inc. is a privately owned company that was founded in 2009 to reduce to practice the concept of self-assembling
""coferons"" pioneered by the Company's three academic founders -- Dr. Francis Barany and Dr. Maneesh Pingle at Weill-Cornell Medical College, and Dr. Don Bergstrom at Purdue University. The Coferon approach utilizes proprietary bioorthogonal linker chemistry to deliver small molecules in
component parts that are designed to self assemble on the target inside the cell -- creating therapeutic molecules with enhanced size, potency and selectivity. The Company is currently conducting research and development programs in the areas of epigenetic regulation (with an initial focus on the
BRD family) and anti-infectives. The Company is based at the Long Island High Tech Incubator on the campus of Stony Brook University in Stony Brook, New York.","","USA","NY","Stony Brook","Stony Brook","2011-01-06","2012-07-16",4,22320633,"2011-01-01","2011-01-01",1,7,"2011-01-06","other","debt_round",7104000,0,0,1
"370","c:165257","obalon therapeutics","medical","operating",2008-01-01,"","http://obalon.com","","",""," Obalon is an engineering-driven medical technology company with a singular focus on innovative, high-quality gastric balloon technology. Located in San Diego, California, the technical team at Obalon has a long history of working closely with leading clinicians to develop innovative medical products that revolutionize treatment of chronic disease. As a company, we believe in the fundamental value of imagination and invention, combined with rigorous testing and analysis, to ensure the highest levels of safety and performance. The result is a user-focused approach that deploys the power of advanced technological thinking to support clinical treatment objectives. ","","USA","CA","Carlsbad","San Diego","2012-03-26","2012-12-19",3,23000000,"","",0,9,"2012-07-18","series-c+","c",16500000,0,0,0
"371","c:165257","obalon therapeutics","medical","operating",2008-01-01,"","http://obalon.com","","",""," Obalon is an engineering-driven medical technology company with a singular focus on innovative, high-quality gastric balloon technology. Located in San Diego, California, the technical team at Obalon has a long history of working closely with leading clinicians to develop innovative medical products that revolutionize treatment of chronic disease. As a company, we believe in the fundamental value of imagination and invention, combined with rigorous testing and analysis, to ensure the highest levels of safety and performance. The result is a user-focused approach that deploys the power of advanced technological thinking to support clinical treatment objectives. ","","USA","CA","Carlsbad","San Diego","2012-03-26","2012-12-19",3,23000000,"","",0,9,"2012-12-19","private-equity","private_equity",5000000,0,1,0
"372","c:165257","obalon therapeutics","medical","operating",2008-01-01,"","http://obalon.com","","",""," Obalon is an engineering-driven medical technology company with a singular focus on innovative, high-quality gastric balloon technology. Located in San Diego, California, the technical team at Obalon has a long history of working closely with leading clinicians to develop innovative medical products that revolutionize treatment of chronic disease. As a company, we believe in the fundamental value of imagination and invention, combined with rigorous testing and analysis, to ensure the highest levels of safety and performance. The result is a user-focused approach that deploys the power of advanced technological thinking to support clinical treatment objectives. ","","USA","CA","Carlsbad","San Diego","2012-03-26","2012-12-19",3,23000000,"","",0,9,"2012-03-26","other","debt_round",1500000,0,0,1
"373","c:165336","zipongo","health","operating",2010-03-12,"","http://www.zipongo.com","zipongo","","","Zipongo makes it easy to eat well.  The company delivers a Prescription for Healthy Living to engage employees and health plan members in eating healthy food to prevent and help treat chronic disease.   They help families through personalized meal plans, shopping lists, food discounts and rewards that can be tailored to health needs.  

Zipongo has the largest grocery network in the US of any digital health company, and has reportedly shown much higher typical enrollment and engagement figures than other health and wellness companies due to the high frequency with which families engage with buying and eating food. 

","rock-health","USA","CA","San Francisco","SF Bay","2012-07-25","2012-10-01",2,2500000,"1978-03-12","1978-03-12",1,4,"2012-07-25","series-a","seed",2500000,2,0,1
"374","c:165336","zipongo","health","operating",2010-03-12,"","http://www.zipongo.com","zipongo","","","Zipongo makes it easy to eat well.  The company delivers a Prescription for Healthy Living to engage employees and health plan members in eating healthy food to prevent and help treat chronic disease.   They help families through personalized meal plans, shopping lists, food discounts and rewards that can be tailored to health needs.  

Zipongo has the largest grocery network in the US of any digital health company, and has reportedly shown much higher typical enrollment and engagement figures than other health and wellness companies due to the high frequency with which families engage with buying and eating food. 

","rock-health","USA","CA","San Francisco","SF Bay","2012-07-25","2012-10-01",2,2500000,"1978-03-12","1978-03-12",1,4,"2012-10-01","angel","seed",0,1,1,0
"375","c:165340","carextend","health","operating",2012-07-16,"","http://www.carextend.com","CareXtend","","Health and wellness marketplace","CareXtend is an easy one-stop online health and wellness marketplace where consumers can purchase affordable products and services not typically covered by traditional health plans. The website, www.CareXtend.com, launched in Illinois on Monday, July 16, 2012.

CareXtend is changing the face of the healthcare industry. With just a few clicks, consumers can browse based on their zip code or care need to find great offers on healthcare related products and services. The site delivers a personalized experience with an easy display of all past purchases, ability to customize views, quick access to account information, and a snapshot of estimated savings from purchases. CareXtend is not a deal of the day site; its offers remain active for an extended period of time to give consumers affordable access to the care they need, when they need it.

CareXtend users will spend less on a broad range of healthcare offerings such as dental, chiropractic care, acupuncture, dermatology, cosmetic surgery, vision including Lasik, hearing, adult and childhood nutrition and weight loss, travel immunizations, podiatry, autism therapies, and over-the-counter medicines. CareXtend provides health and wellness offerings in the following three categories:
 
-Care Vouchers give users a great one-time savings on services at a 20-60% discounted rate (e.g. acupuncture, skin care, nutrition/weight loss and foot care).

-Discount Programs provide users with exclusive pricing for recurring products and services throughout the year (e.g. dental, vision, over-the-counter medications and hearing). 

-Subscription Services offer consumers and their families access to services that help manage and improve their health (e.g. 24-hour nursing, funeral planning, senior care search services, health related financial advice and health/lifestyle coaching). 

For consumers who contribute to a Health Savings Account (HSA) or Flexible Spending Account (FSA), CareXtend identifies those products and services that are eligible for a deduction from these accounts.

According to the Consumer Expenditure Survey 2010, Americans spend nearly $220 billion every year on products and services not covered by health insurance. Even with a good health plan, an average individual spends nearly $2,000 per year while a family can spend upwards of $3,500. The current marketplace for health and wellness products and services is highly fragmented giving consumers limited resources to reduce their spending.

Many consumers are faced with high deductibles and large out-of-pocket expenses for non-covered services with limited online resources to help mitigate the costs, says Marc Pierce, CEO of CareXtend. CareXtend is the solution and will revolutionize the way people go about purchasing health and wellness products and services. We are confident CareXtend will be a success and plan to expand to 15 states in the next two years.
 
The recent passing of the Patient Protection and Affordable Care Act (PPACA) only further illuminates the need for CareXtend. Under this legislation, Americans are required to carry health insurance by 2014 or pay a penalty. For Americans who decide to obtain coverage, many will choose a high deductible plan and will face significant out-of-pocket healthcare expenses. For those who decide to forego health insurance and pay the mandated tax, they will still need access to affordable care. In addition, the creation of online exchanges, where individuals and employers will go to shop for health insurance, will exponentially increase the number of consumers shopping online for health and wellness products and services. 

CareXtend exclusively offers health and wellness products and services, and partners with reputable healthcare providers that hold valid state licenses and comply with HIPAA requirements. 

To learn more about CareXtend, please visit www.CareXtend.com. 

ABOUT CAREXTEND
CareXtend is a one-stop online health and wellness marketplace that provides affordable access to products and services not covered by traditional health plans.

For more information, please visit www.CareXtend.com or follow CareXtend on Facebook or Twitter (@CareXtend).","healthcare, health, wellness, illinois, marketplace","USA","IL","Chicago","Chicago","2013-04-12","2013-04-12",1,1210332,"","",0,0,"2013-04-12","angel","seed",1210332,0,1,1
"376","c:165669","thimble bioelectronics","medical","operating",2012-07-01,"","http://www.thimblebioe.com","","","Consumer Medical Devices","[Thimble Bioelectronics](http://www.thimblebioe.com) is an early-stage medical device company developing a digital pain management system for treatment of chronic and acute pain. 

Thimble was founded in 2012 and is based in Mountain View, CA. 



","","USA","CA","Mountain View","SF Bay","2012-05-18","2012-05-18",1,25000,"2012-09-01","2012-09-01",1,3,"2012-05-18","other","grant",25000,0,1,1
"377","c:165911","relmada therapeutics","biotech","operating",2007-01-01,"","http://www.relmada.com","","","","Relmada is a clinical stage pain management company with a diversified portfolio of products for the treatment of chronic pain.","","USA","PA","Blue Bell","Philadelphia","2012-07-24","2013-10-01",3,11180000,"","",0,3,"2012-07-24","series-a","a",3000000,2,0,1
"378","c:165911","relmada therapeutics","biotech","operating",2007-01-01,"","http://www.relmada.com","","","","Relmada is a clinical stage pain management company with a diversified portfolio of products for the treatment of chronic pain.","","USA","PA","Blue Bell","Philadelphia","2012-07-24","2013-10-01",3,11180000,"","",0,3,"2013-06-07","other","debt_round",180000,0,0,0
"379","c:165911","relmada therapeutics","biotech","operating",2007-01-01,"","http://www.relmada.com","","","","Relmada is a clinical stage pain management company with a diversified portfolio of products for the treatment of chronic pain.","","USA","PA","Blue Bell","Philadelphia","2012-07-24","2013-10-01",3,11180000,"","",0,3,"2013-10-01","series-a","a",8000000,0,1,0
"380","c:166048","analyte health","medical","operating",2007-01-01,"","","","Analyte Health operates websites focused on the self-pay market for the testing, treatment and counseling for sexually transmitted diseases.","","Analyte Health operates as a healthcare company. It operates STDTestExpress.com, which focuses on the self-pay market for testing, treatment, and counseling for sexually transmitted diseases and infections, and SexualHealth.com, which offers individuals access via the web, mobile devices and phone to a national team of dedicated doctors, nurses and sexual health experts. The companys online clinic enables users to chat live with an Analyte nurse, select a panel of tests, and get an authorization from an Analyte physician. It also offers phone consultation if the test results indicate further medical attention. The company was formerly known as Analyte Media, Inc. and changed its name to Analyte Health, Inc. in November, 2008. Analyte Health, Inc. was founded in 2007 and is based in Chicago, Illinois...","","USA","IL","Chicago","Chicago","2011-05-17","2012-07-25",5,34024998,"2011-01-01","2011-01-01",1,2,"2012-07-25","venture","unattributed",22000000,3,1,0
"381","c:166048","analyte health","medical","operating",2007-01-01,"","","","Analyte Health operates websites focused on the self-pay market for the testing, treatment and counseling for sexually transmitted diseases.","","Analyte Health operates as a healthcare company. It operates STDTestExpress.com, which focuses on the self-pay market for testing, treatment, and counseling for sexually transmitted diseases and infections, and SexualHealth.com, which offers individuals access via the web, mobile devices and phone to a national team of dedicated doctors, nurses and sexual health experts. The companys online clinic enables users to chat live with an Analyte nurse, select a panel of tests, and get an authorization from an Analyte physician. It also offers phone consultation if the test results indicate further medical attention. The company was formerly known as Analyte Media, Inc. and changed its name to Analyte Health, Inc. in November, 2008. Analyte Health, Inc. was founded in 2007 and is based in Chicago, Illinois...","","USA","IL","Chicago","Chicago","2011-05-17","2012-07-25",5,34024998,"2011-01-01","2011-01-01",1,2,"2012-07-11","series-c+","c",7999998,0,0,0
"382","c:166048","analyte health","medical","operating",2007-01-01,"","","","Analyte Health operates websites focused on the self-pay market for the testing, treatment and counseling for sexually transmitted diseases.","","Analyte Health operates as a healthcare company. It operates STDTestExpress.com, which focuses on the self-pay market for testing, treatment, and counseling for sexually transmitted diseases and infections, and SexualHealth.com, which offers individuals access via the web, mobile devices and phone to a national team of dedicated doctors, nurses and sexual health experts. The companys online clinic enables users to chat live with an Analyte nurse, select a panel of tests, and get an authorization from an Analyte physician. It also offers phone consultation if the test results indicate further medical attention. The company was formerly known as Analyte Media, Inc. and changed its name to Analyte Health, Inc. in November, 2008. Analyte Health, Inc. was founded in 2007 and is based in Chicago, Illinois...","","USA","IL","Chicago","Chicago","2011-05-17","2012-07-25",5,34024998,"2011-01-01","2011-01-01",1,2,"2011-05-17","venture","unattributed",1275000,0,0,1
"383","c:166048","analyte health","medical","operating",2007-01-01,"","","","Analyte Health operates websites focused on the self-pay market for the testing, treatment and counseling for sexually transmitted diseases.","","Analyte Health operates as a healthcare company. It operates STDTestExpress.com, which focuses on the self-pay market for testing, treatment, and counseling for sexually transmitted diseases and infections, and SexualHealth.com, which offers individuals access via the web, mobile devices and phone to a national team of dedicated doctors, nurses and sexual health experts. The companys online clinic enables users to chat live with an Analyte nurse, select a panel of tests, and get an authorization from an Analyte physician. It also offers phone consultation if the test results indicate further medical attention. The company was formerly known as Analyte Media, Inc. and changed its name to Analyte Health, Inc. in November, 2008. Analyte Health, Inc. was founded in 2007 and is based in Chicago, Illinois...","","USA","IL","Chicago","Chicago","2011-05-17","2012-07-25",5,34024998,"2011-01-01","2011-01-01",1,2,"2011-05-17","series-a","convertible",2500000,0,0,1
"384","c:166048","analyte health","medical","operating",2007-01-01,"","","","Analyte Health operates websites focused on the self-pay market for the testing, treatment and counseling for sexually transmitted diseases.","","Analyte Health operates as a healthcare company. It operates STDTestExpress.com, which focuses on the self-pay market for testing, treatment, and counseling for sexually transmitted diseases and infections, and SexualHealth.com, which offers individuals access via the web, mobile devices and phone to a national team of dedicated doctors, nurses and sexual health experts. The companys online clinic enables users to chat live with an Analyte nurse, select a panel of tests, and get an authorization from an Analyte physician. It also offers phone consultation if the test results indicate further medical attention. The company was formerly known as Analyte Media, Inc. and changed its name to Analyte Health, Inc. in November, 2008. Analyte Health, Inc. was founded in 2007 and is based in Chicago, Illinois...","","USA","IL","Chicago","Chicago","2011-05-17","2012-07-25",5,34024998,"2011-01-01","2011-01-01",1,2,"2011-05-18","other","debt_round",250000,0,0,0
"385","c:166156","annovation biopharma","biotech","operating",2009-01-01,"","","","","","Annovation BioPharma develops pharmaceutical products in the field of anesthesia, sedation, and sleep. The company was incorporated in 2009 and is based in Wayland, Massachusetts.","","USA","MA","Wayland","Boston","2011-05-17","2012-09-10",3,10375000,"2011-04-01","2011-04-01",1,1,"2012-07-26","venture","unattributed",2000000,1,0,0
"386","c:166156","annovation biopharma","biotech","operating",2009-01-01,"","","","","","Annovation BioPharma develops pharmaceutical products in the field of anesthesia, sedation, and sleep. The company was incorporated in 2009 and is based in Wayland, Massachusetts.","","USA","MA","Wayland","Boston","2011-05-17","2012-09-10",3,10375000,"2011-04-01","2011-04-01",1,1,"2012-09-10","series-a","a",8000000,2,1,0
"387","c:166156","annovation biopharma","biotech","operating",2009-01-01,"","","","","","Annovation BioPharma develops pharmaceutical products in the field of anesthesia, sedation, and sleep. The company was incorporated in 2009 and is based in Wayland, Massachusetts.","","USA","MA","Wayland","Boston","2011-05-17","2012-09-10",3,10375000,"2011-04-01","2011-04-01",1,1,"2011-05-17","venture","partial",375000,0,0,1
"388","c:166255","r3dstar biomedical","biotech","operating",2011-01-01,"","http://www.r3dstar.com","","","","R3DSTAR is an integrated medical device manufacturer and distribution company and conducts business worldwide.

Our success is driven by the commitment to our core principles  by operating responsibly, executing with excellence, applying innovative technologies and capturing new opportunities for profitable growth. We are at the forefront of technology and involved in virtually every facet of the mobile medical device industry. From proprietary biomedical devices to smartphone applications and web based electronic medical records (EMR) for personal and professional market applications, R3DSTAR products are engineered to provide a seamless end to end solution. At R3DSTAR we believe innovation and growth go hand-in-hand with long-held ideals such as collaboration, integrity and accountability to deliver the best value for our customers.","biomedical, glucose, emr, telemedicine, diabetes, mobile, mobile-app, iphone, ipad, android, tablet, smartphone, smart-phone, health, ehealth","USA","TN","Nolensville","Nolensville","","",0,0,"","",0,0,NA,NA,NA,NA,NA,NA,NA
"389","c:166284","eyenetra","biotech","operating",2011-01-01,"","http://eyenetra.com","EyeNetra","","","Disruptive eye care platform enabling on-demand eye testing + remote access to vendors & providers through eye diagnostics on mobile phones.","","USA","MA","Cambridge","Boston","2012-07-27","2013-06-28",2,3000000,"","",0,8,"2012-07-27","venture","unattributed",1000000,0,0,1
"390","c:166284","eyenetra","biotech","operating",2011-01-01,"","http://eyenetra.com","EyeNetra","","","Disruptive eye care platform enabling on-demand eye testing + remote access to vendors & providers through eye diagnostics on mobile phones.","","USA","MA","Cambridge","Boston","2012-07-27","2013-06-28",2,3000000,"","",0,8,"2013-06-28","private-equity","private_equity",2000000,0,1,0
"391","c:166439","bionanovations","medical","operating",2012-05-14,"","http://www.bionanovations.com","BioNanovations","BioNanovations is developing a real-time bacterial diagnostic platform to decrease the diagnostic time of Staph infections.","Handheld Bacterial Diagnostics, 100X Fas","Currently, it takes 3-5 days to diagnose Staph. infections however, some strains are aggressively virulent which can lead to a patient's limb amputation or death in under 48 hours. Further, the spread of these aggressive strains cannot be geophysically monitored to track epidemiological trends (bioinformatics).

To solve these problems, BioNanovations is currently developing a handheld, integrated real-time diagnostic platform which decreases the diagnostic time of Staph. infections from 3-5 days to under 30 minutes. By enabling real-time bacterial diagnostics, our platform enables immediate transmission of diagnostic metadata thus creating a new market for real-time bioinformatics.

As our customers, healthcare professionals, hospitals and government agencies will benefit by restoring temporal diagnostic efficiency, providing access to real-time epidemiological trends and, most importantly, reduce patient morbidity and mortality.","","USA","TN","Memphis","Memphis","2012-08-16","2012-08-16",1,150000,"2012-05-14","2012-05-14",1,3,"2012-08-16","angel","seed",150000,2,1,1
"392","c:166968","curesquare","health","operating",2012-01-01,"","https://www.curesquare.com","curesquarecom","","Book Doctors Appointments Online","CureSquare is a customized patient-doctor matchmaker and the easiest way for a patients to find a doctor that meets their needs. 

In November, CureSquare expanded its services into New York, Los Angeles, Chicago and Houston.","healthcare, emr","USA","IL","Chicago","Chicago","2012-01-01","2012-01-01",1,375000,"2012-01-01","2012-01-01",1,1,"2012-01-01","angel","seed",375000,0,1,1
"393","c:166987","vedantra pharmaceuticals","biotech","operating",2011-01-01,"","http://vedantra.com","","Vedantra Pharmaceuticals applies novel nanotechnology-based approaches to develop vaccines for infectious diseases and cancer.","","Vedantra Pharmaceuticals, Inc. was incorporated in 2011 and is based in Cambridge, Massachusetts.","","USA","","Cambridge","Boston","2012-08-03","2012-08-03",1,3300000,"","",0,6,"2012-08-03","venture","unattributed",3300000,1,1,1
"394","c:166991","avelisbiotech","biotech","operating",2007-01-01,"","http://avelisbiotech.com","","","","Avelis LLC is an Illinois limited liability corporation with offices in Scottsdale,AZ and Chicago, IL. Founded in 2007 by Dr. Justin Cannock, Avelis LLC has researched and developed game-changing technologies that naturally enhance the cells of plants, water, and animals. The company is currently seeking licensing partners to deploy their technologies globally.","","USA","AZ","Scottsdale","Phoenix","2012-08-03","2012-08-03",1,250000,"","",0,2,"2012-08-03","venture","unattributed",250000,0,1,1
"395","c:166994","atterocor","biotech","operating",2012-01-01,"","http://atterocor.com","","Atterocor focuses on research and development of therapeutics for adrenal disease.","Treatment for adrenal cancer","Atterocor, Inc. focuses on research and development of therapeutics for adrenal disease. Atterocor, Inc. was incorporated in 2012 and is based in Ann Arbor, Michigan.","","USA","MI","Ann Arbor","Detroit","2012-08-03","2013-02-26",2,24522872,"2012-01-01","2012-01-01",1,3,"2012-08-03","series-a","a",16000000,3,0,1
"396","c:166994","atterocor","biotech","operating",2012-01-01,"","http://atterocor.com","","Atterocor focuses on research and development of therapeutics for adrenal disease.","Treatment for adrenal cancer","Atterocor, Inc. focuses on research and development of therapeutics for adrenal disease. Atterocor, Inc. was incorporated in 2012 and is based in Ann Arbor, Michigan.","","USA","MI","Ann Arbor","Detroit","2012-08-03","2013-02-26",2,24522872,"2012-01-01","2012-01-01",1,3,"2013-02-26","private-equity","private_equity",8522872,0,1,0
"397","c:167263","first warning systems","biotech","operating",2008-01-01,"","http://www.firstwarningsystems.com","FirstWarningSys","","Health screening device ","First Warning System(FWS) is a novel breast health screening device and method based on disruptive technology and tissue health science. The system is a non-invasive breast physiology screening system, much more sensitive and much more cost effective than mammography. The platform has applications for both OB/GYN and primary care in-office use, as well as potential use as an over-the-counter (OTC) diagnostic system.","biotechnology, saas, medical-devices, predictive-analytics","USA","NV","Reno","Reno","2012-08-07","2013-07-23",2,1900000,"","",0,3,"2012-08-07","series-a","a",1000000,0,0,1
"398","c:167263","first warning systems","biotech","operating",2008-01-01,"","http://www.firstwarningsystems.com","FirstWarningSys","","Health screening device ","First Warning System(FWS) is a novel breast health screening device and method based on disruptive technology and tissue health science. The system is a non-invasive breast physiology screening system, much more sensitive and much more cost effective than mammography. The platform has applications for both OB/GYN and primary care in-office use, as well as potential use as an over-the-counter (OTC) diagnostic system.","biotechnology, saas, medical-devices, predictive-analytics","USA","NV","Reno","Reno","2012-08-07","2013-07-23",2,1900000,"","",0,3,"2013-07-23","other","debt_round",900000,0,1,0
"399","c:167626","perppl","biotech","operating",2012-04-02,"","http://www.perppl.com","perppl","","Social Networking","Perppl is a Social Dating Network. Its an online version of how we meet new people in real life. A dating platform where mutual friends act as a matchmaker and a profile filter. No math algorithms to match profiles.

Create a date on Perppl. Be it for a film you want to watch or just to check out that summer sale or simply for a coffee. Your friends and friends of friends on perppl will see your posting. If a friend of a friend wants to go out with you, they will ask the mutual friend to introduce them to you. And thats it. 

","social-dating, dating, online-dating","USA","NY","New York City","New York","","",0,0,"2012-05-01","2012-05-01",1,2,NA,NA,NA,NA,NA,NA,NA
